customer_id,account_creation_date,subscription_tier,monthly_recurring_revenue_usd,company_size,industry,active_users,crm_contacts_count,email_marketing_usage_pct,marketing_automation_usage_pct,sales_pipeline_usage_pct,reporting_analytics_usage_pct,integration_count,support_tickets_90days,onboarding_completed,csm_assigned,days_since_last_login,nps_score,contract_length_months,customer_churned
HS006092,2023-05-10,Enterprise,7938.13,201-500,Marketing & Advertising,25,3371,87.4,62.4,78.2,81.9,11,2,Yes,Yes,2,9,36,No
HS003389,2023-05-10,Starter,65.31,11-50,Marketing & Advertising,11,3113,46.6,27.7,36.1,10.3,3,6,Yes,No,18,6,1,No
HS004394,2023-05-10,Professional,1178.07,51-200,Marketing & Advertising,8,3744,67.3,41.9,66.0,59.7,7,4,Yes,No,4,9,12,No
HS008064,2023-05-10,Starter,101.13,51-200,Technology,12,3168,30.6,18.6,20.8,5.4,1,14,Yes,No,20,2,1,Yes
HS007410,2023-05-10,Enterprise,10942.39,501-1000,E-commerce,37,45155,81.9,67.7,64.0,57.5,13,0,Yes,Yes,2,9,24,No
HS002959,2023-05-10,Starter,185.86,1-10,Professional Services,2,890,46.8,19.3,24.0,11.2,3,13,Yes,No,22,4,1,No
HS001519,2023-05-10,Enterprise,3740.37,1000+,Professional Services,91,101433,71.5,56.5,60.0,48.1,13,3,No,Yes,8,9,24,No
HS006022,2023-05-10,Starter,109.56,1-10,Professional Services,1,458,55.6,7.8,50.1,25.2,2,7,No,No,17,7,12,No
HS004175,2023-05-10,Enterprise,6085.76,501-1000,Real Estate,58,8508,71.1,41.4,61.8,52.7,10,6,Yes,Yes,6,8,36,No
HS008037,2023-05-11,Enterprise,9060.93,501-1000,Education,39,47253,58.5,56.7,67.4,53.2,10,1,Yes,Yes,6,9,12,No
HS006483,2023-05-11,Starter,98.87,51-200,Professional Services,21,2394,30.4,18.6,24.2,12.6,3,9,No,No,9,1,1,No
HS003075,2023-05-11,Professional,2355.47,11-50,Technology,10,2340,73.9,46.9,77.8,53.7,6,4,Yes,Yes,3,8,12,No
HS006300,2023-05-11,Starter,87.76,1-10,Professional Services,4,1408,29.3,14.8,28.4,31.5,1,5,Yes,No,20,0,1,Yes
HS005181,2023-05-11,Starter,184.42,51-200,Technology,23,3128,57.2,7.2,37.2,33.2,1,2,No,No,9,6,12,No
HS004050,2023-05-11,Starter,177.56,1-10,Professional Services,1,306,51.7,7.2,21.2,31.0,3,10,No,No,7,2,12,No
HS009570,2023-05-11,Starter,99.09,1-10,Professional Services,2,818,51.4,4.8,29.8,30.5,1,8,Yes,No,26,2,12,No
HS005462,2023-05-11,Professional,2756.53,51-200,Professional Services,22,2948,78.3,56.1,69.8,44.2,4,2,No,No,1,7,12,No
HS001106,2023-05-12,Starter,112.11,51-200,Manufacturing,16,1296,31.1,5.8,34.0,23.7,0,14,No,No,15,2,1,Yes
HS009571,2023-05-12,Starter,131.98,51-200,Technology,9,4257,49.7,18.6,55.4,34.3,1,5,Yes,No,28,7,1,Yes
HS006280,2023-05-12,Enterprise,10244.11,201-500,Manufacturing,16,15557,72.1,68.3,83.3,89.7,5,3,Yes,Yes,0,10,24,No
HS001867,2023-05-12,Starter,102.77,11-50,Financial Services,6,786,22.7,16.4,42.1,21.8,1,6,Yes,No,16,4,12,No
HS008144,2023-05-12,Enterprise,6789.71,201-500,E-commerce,27,29400,69.4,59.4,82.7,87.9,5,4,Yes,Yes,0,9,12,No
HS001975,2023-05-12,Enterprise,6073.44,201-500,Technology,18,15688,65.6,55.4,72.0,83.5,8,4,Yes,Yes,8,9,24,No
HS008418,2023-05-12,Starter,178.65,51-200,Technology,11,1485,10.1,4.1,41.1,30.9,1,6,No,No,19,6,1,Yes
HS000249,2023-05-12,Starter,119.94,11-50,Professional Services,9,3564,56.5,10.9,45.6,26.3,3,5,No,No,28,5,1,Yes
HS000369,2023-05-12,Enterprise,6049.32,501-1000,Marketing & Advertising,39,22643,72.2,69.6,88.1,88.1,5,2,Yes,Yes,1,10,24,No
HS007484,2023-05-12,Starter,145.76,11-50,Technology,6,708,13.7,26.9,50.7,8.5,3,6,No,No,8,4,1,Yes
HS007711,2023-05-13,Professional,2144.9,11-50,Healthcare,7,840,61.8,38.1,54.9,28.2,5,3,No,Yes,3,6,24,Yes
HS006056,2023-05-13,Professional,2615.45,11-50,Technology,5,2375,74.6,37.5,72.2,48.9,5,5,Yes,Yes,1,7,1,No
HS003864,2023-05-13,Starter,66.05,11-50,Professional Services,5,320,18.1,18.4,35.9,22.5,0,4,Yes,No,7,0,1,Yes
HS001595,2023-05-13,Professional,1982.85,201-500,Marketing & Advertising,30,14970,40.1,34.5,60.5,34.3,3,2,Yes,No,8,5,1,Yes
HS008477,2023-05-13,Enterprise,7958.48,501-1000,Technology,28,7267,76.9,65.5,88.9,70.0,5,1,Yes,Yes,2,10,12,No
HS005142,2023-05-13,Professional,1847.05,11-50,E-commerce,10,1780,62.2,15.6,60.7,43.1,6,6,No,No,9,6,1,Yes
HS005005,2023-05-14,Starter,184.76,1-10,Manufacturing,2,420,54.6,2.0,62.6,13.3,0,1,Yes,No,5,6,1,Yes
HS000381,2023-05-14,Professional,2048.94,201-500,Technology,19,5548,32.0,40.8,63.2,46.6,4,7,Yes,No,8,5,12,No
HS003461,2023-05-14,Starter,165.13,51-200,Financial Services,9,576,37.4,10.4,50.7,25.2,0,1,No,No,18,6,1,Yes
HS008229,2023-05-14,Enterprise,6014.29,1000+,Professional Services,69,59096,84.8,59.0,77.7,49.9,6,4,Yes,Yes,9,8,24,No
HS002646,2023-05-14,Professional,2540.48,11-50,Marketing & Advertising,5,1330,78.9,40.6,83.9,56.0,4,2,Yes,Yes,6,8,1,No
HS006876,2023-05-14,Starter,55.7,11-50,Manufacturing,3,252,11.9,22.7,30.0,13.0,0,13,No,No,58,6,1,Yes
HS003615,2023-05-14,Starter,190.52,1-10,E-commerce,4,592,25.0,20.9,58.5,7.4,0,7,Yes,No,29,4,1,No
HS007318,2023-05-14,Professional,2042.52,51-200,Real Estate,11,1276,41.5,27.9,72.4,36.4,6,2,Yes,Yes,1,6,24,No
HS003405,2023-05-14,Starter,89.19,1-10,Marketing & Advertising,1,146,51.4,15.1,35.4,8.1,2,14,Yes,No,28,6,1,Yes
HS003908,2023-05-14,Professional,1570.69,11-50,Education,9,1836,45.4,20.4,60.8,53.2,6,2,Yes,Yes,9,5,12,No
HS001925,2023-05-14,Enterprise,6497.2,201-500,Marketing & Advertising,23,6312,54.2,58.7,82.5,52.2,9,1,Yes,Yes,3,7,12,No
HS008921,2023-05-15,Professional,1827.63,11-50,Professional Services,4,1088,42.4,32.4,77.3,50.2,5,7,Yes,No,8,8,12,No
HS003843,2023-05-15,Professional,2531.09,11-50,Education,11,2728,35.9,59.4,57.5,48.6,2,6,No,Yes,9,8,1,No
HS002064,2023-05-15,Enterprise,9165.84,1000+,Education,64,39478,70.3,51.5,72.0,81.9,6,3,Yes,Yes,2,9,24,No
HS006963,2023-05-15,Professional,880.14,51-200,Healthcare,15,2820,49.2,40.3,46.9,21.3,4,2,Yes,Yes,6,6,1,No
HS000457,2023-05-15,Enterprise,5624.65,501-1000,Marketing & Advertising,28,19908,69.5,71.6,67.1,77.1,11,2,No,Yes,0,10,36,No
HS004507,2023-05-15,Professional,3035.65,51-200,Technology,8,3544,51.8,16.7,66.2,43.6,6,6,No,No,3,5,12,No
HS006664,2023-05-15,Starter,196.74,1-10,E-commerce,3,969,50.6,8.3,50.9,24.3,0,5,Yes,No,6,5,1,Yes
HS002104,2023-05-15,Starter,72.83,1-10,Financial Services,1,113,46.1,14.7,58.7,17.5,0,1,No,No,17,6,1,Yes
HS002027,2023-05-15,Starter,76.2,11-50,Professional Services,3,1449,27.9,7.8,42.4,17.2,1,4,Yes,No,10,5,1,No
HS003160,2023-05-15,Professional,2753.74,11-50,Financial Services,10,1540,55.1,49.6,56.2,24.6,2,1,Yes,Yes,4,5,12,No
HS007875,2023-05-16,Starter,49.01,1-10,Marketing & Advertising,2,636,32.3,28.0,43.9,33.1,1,6,Yes,No,6,6,1,No
HS009159,2023-05-16,Professional,1155.76,11-50,Healthcare,7,1442,78.3,54.4,45.1,22.1,5,1,Yes,Yes,2,7,1,No
HS002352,2023-05-16,Starter,90.22,1-10,Real Estate,1,356,15.6,18.6,45.1,18.4,1,13,No,No,9,4,1,No
HS001334,2023-05-16,Starter,197.63,1-10,Marketing & Advertising,4,744,34.9,15.1,26.3,17.1,2,10,Yes,No,5,0,1,Yes
HS005089,2023-05-16,Starter,101.05,11-50,Education,6,2346,23.4,14.7,32.8,27.8,2,5,Yes,No,29,1,1,No
HS009787,2023-05-16,Starter,184.05,1-10,Professional Services,3,726,47.6,26.6,64.7,32.0,0,2,No,No,4,5,1,No
HS003618,2023-05-16,Professional,1491.31,51-200,E-commerce,15,3735,57.4,23.8,46.5,30.2,4,1,Yes,No,18,6,1,Yes
HS004534,2023-05-17,Professional,1039.44,201-500,Technology,34,16762,57.4,52.0,50.9,40.8,7,4,Yes,Yes,6,7,1,No
HS008294,2023-05-17,Professional,1388.23,51-200,Technology,19,3724,40.9,56.4,58.1,36.7,6,5,Yes,Yes,8,7,12,No
HS009308,2023-05-17,Starter,174.2,1-10,Marketing & Advertising,2,104,16.4,17.4,28.3,15.5,1,11,Yes,No,80,0,12,Yes
HS009525,2023-05-17,Enterprise,8755.95,201-500,Technology,35,19496,62.5,52.5,80.6,54.9,11,3,Yes,Yes,9,9,36,No
HS000919,2023-05-17,Starter,192.12,11-50,Professional Services,11,4411,59.7,11.1,63.8,31.6,3,1,No,No,3,5,1,Yes
HS004935,2023-05-17,Starter,82.35,1-10,E-commerce,2,172,23.8,28.4,57.2,30.7,1,6,No,No,29,6,1,No
HS006485,2023-05-17,Starter,139.42,51-200,Technology,20,7800,49.1,19.7,53.8,25.5,1,1,Yes,No,14,6,1,Yes
HS008358,2023-05-17,Professional,2752.52,51-200,Education,18,2520,73.6,54.0,67.3,49.9,5,2,Yes,No,6,8,12,No
HS009889,2023-05-17,Professional,830.74,201-500,Marketing & Advertising,23,9959,44.2,41.6,47.0,27.9,4,5,Yes,No,2,5,1,No
HS005927,2023-05-17,Professional,1336.17,11-50,Professional Services,6,1452,32.4,27.7,73.9,58.0,7,1,Yes,Yes,2,7,12,No
HS005972,2023-05-17,Enterprise,11875.59,201-500,Healthcare,35,27703,92.3,66.2,80.7,77.2,6,2,Yes,Yes,1,10,36,No
HS000514,2023-05-17,Starter,179.89,1-10,Healthcare,3,660,35.9,10.5,62.7,7.7,0,5,No,No,7,0,1,Yes
HS008497,2023-05-18,Professional,2602.83,11-50,Marketing & Advertising,11,3762,33.7,37.3,52.5,30.1,2,3,Yes,Yes,26,6,12,No
HS006799,2023-05-18,Professional,2556.95,51-200,Technology,8,3392,40.6,43.3,69.4,42.9,4,1,Yes,No,8,5,12,No
HS008981,2023-05-18,Enterprise,6193.72,501-1000,Healthcare,28,23692,66.6,81.3,68.7,54.1,14,4,Yes,Yes,5,9,24,No
HS000791,2023-05-18,Professional,1362.37,11-50,Real Estate,4,1184,70.6,16.3,43.2,35.0,2,7,Yes,No,4,6,1,No
HS009989,2023-05-18,Professional,3061.69,201-500,Technology,29,12209,46.2,21.1,75.0,35.8,6,5,Yes,No,9,6,12,No
HS008373,2023-05-18,Professional,1570.68,11-50,Professional Services,8,872,34.5,15.9,60.5,52.5,6,3,Yes,No,1,7,1,Yes
HS004596,2023-05-18,Starter,77.14,1-10,Marketing & Advertising,2,640,56.0,27.8,63.4,17.4,3,1,Yes,No,3,7,1,Yes
HS004189,2023-05-18,Professional,1850.47,11-50,Technology,3,744,59.1,20.0,61.6,21.5,5,5,No,No,6,5,24,No
HS004003,2023-05-18,Professional,1791.8,11-50,E-commerce,6,2790,46.9,47.4,58.0,52.0,7,7,Yes,Yes,9,8,1,No
HS000094,2023-05-18,Starter,124.24,11-50,Healthcare,8,1440,58.7,27.3,46.1,18.6,1,2,Yes,No,20,6,1,No
HS005755,2023-05-18,Starter,50.73,1-10,Real Estate,2,954,21.5,1.6,55.6,32.3,0,11,Yes,No,26,0,1,No
HS005570,2023-05-18,Starter,105.17,51-200,Professional Services,22,5346,50.0,11.0,30.0,9.8,0,10,Yes,No,24,2,12,No
HS008171,2023-05-18,Professional,1421.03,51-200,Education,21,7476,65.2,22.1,54.3,30.1,5,1,No,No,2,6,1,Yes
HS004955,2023-05-18,Starter,134.36,1-10,Professional Services,2,808,11.6,6.1,45.3,17.7,2,10,Yes,No,17,5,1,Yes
HS000104,2023-05-18,Enterprise,7118.51,501-1000,Technology,32,6870,59.1,71.4,61.3,57.1,12,4,Yes,Yes,4,8,24,No
HS008315,2023-05-18,Starter,49.71,1-10,Financial Services,2,594,25.1,13.3,62.1,22.7,2,7,Yes,No,9,5,1,No
HS000725,2023-05-19,Professional,1657.64,11-50,Manufacturing,6,1218,64.7,38.8,46.7,57.2,2,1,Yes,No,5,8,1,No
HS007799,2023-05-19,Professional,1283.15,11-50,Healthcare,8,3184,38.4,18.5,65.9,27.0,3,7,Yes,Yes,16,6,12,Yes
HS003077,2023-05-19,Professional,2627.62,11-50,Technology,8,1896,78.6,33.5,85.0,26.1,5,1,No,No,2,8,12,No
HS005657,2023-05-19,Professional,2230.33,201-500,Marketing & Advertising,36,11124,58.0,41.3,56.4,39.0,6,6,Yes,Yes,3,6,12,No
HS002236,2023-05-19,Enterprise,10696.56,201-500,E-commerce,25,24706,75.1,70.5,60.7,68.2,9,1,Yes,Yes,1,8,24,No
HS001466,2023-05-19,Enterprise,5936.13,201-500,Technology,17,2611,58.5,73.5,77.9,56.8,12,3,Yes,Yes,1,7,36,No
HS003294,2023-05-19,Professional,1183.68,11-50,Technology,6,564,65.1,15.1,78.4,36.8,4,4,Yes,No,6,7,12,No
HS009943,2023-05-19,Professional,1686.56,11-50,Professional Services,9,495,42.4,26.5,52.6,31.9,6,5,Yes,Yes,17,5,12,Yes
HS007148,2023-05-20,Professional,2989.29,51-200,Marketing & Advertising,8,1888,61.9,23.8,57.1,23.7,3,5,Yes,No,4,5,24,No
HS002426,2023-05-20,Enterprise,3622.44,501-1000,Marketing & Advertising,55,19286,64.6,69.9,91.7,86.1,5,1,Yes,Yes,2,9,12,No
HS009301,2023-05-20,Starter,56.28,51-200,Marketing & Advertising,12,3936,52.6,10.0,57.3,31.9,0,1,Yes,No,11,7,1,No
HS009572,2023-05-20,Starter,141.02,11-50,Financial Services,10,1030,24.7,25.1,59.6,17.2,3,2,No,No,23,6,1,Yes
HS003458,2023-05-20,Enterprise,6040.28,501-1000,Professional Services,37,24616,66.4,84.4,60.9,84.0,14,1,Yes,Yes,0,10,12,No
HS000479,2023-05-20,Starter,112.27,11-50,Education,7,1960,53.1,7.9,28.2,9.1,0,7,Yes,No,26,5,1,No
HS003560,2023-05-20,Starter,90.57,1-10,Healthcare,1,260,13.7,3.1,38.4,33.8,1,10,Yes,No,13,5,1,Yes
HS008490,2023-05-20,Starter,87.34,1-10,E-commerce,2,110,59.6,1.7,42.3,32.2,2,5,No,No,13,5,1,No
HS004350,2023-05-20,Starter,67.47,51-200,Real Estate,14,5152,30.6,16.1,58.7,8.1,3,7,No,No,13,0,1,Yes
HS003094,2023-05-20,Starter,168.43,1-10,Education,1,354,42.7,2.1,43.7,30.8,2,3,Yes,No,24,0,1,No
HS006009,2023-05-21,Starter,152.84,1-10,Professional Services,4,204,18.2,23.5,27.9,9.9,1,11,Yes,No,49,1,1,Yes
HS006312,2023-05-21,Starter,139.93,1-10,E-commerce,1,365,37.0,21.8,25.6,34.3,0,5,No,No,24,2,1,Yes
HS006100,2023-05-21,Starter,56.47,1-10,Financial Services,2,426,30.6,1.6,27.8,17.3,2,6,Yes,No,51,0,1,Yes
HS004517,2023-05-21,Starter,181.13,1-10,Healthcare,3,426,33.5,8.3,64.1,20.7,3,1,Yes,No,19,5,1,Yes
HS001164,2023-05-21,Starter,60.72,1-10,Manufacturing,2,906,15.8,8.6,64.8,20.4,2,9,Yes,No,6,2,12,No
HS006330,2023-05-21,Enterprise,8394.51,501-1000,E-commerce,52,94524,62.8,65.2,73.7,77.6,7,0,Yes,Yes,2,9,24,No
HS006474,2023-05-21,Enterprise,8467.81,1000+,Technology,48,69320,89.3,42.4,67.1,70.5,12,3,No,Yes,2,8,12,No
HS008056,2023-05-21,Enterprise,4519.95,1000+,Technology,77,46085,86.4,58.5,93.0,60.8,12,0,Yes,Yes,1,9,24,No
HS003899,2023-05-21,Starter,175.8,1-10,Technology,3,156,42.1,1.3,29.5,32.8,3,7,Yes,No,24,4,1,Yes
HS009511,2023-05-21,Starter,145.02,11-50,Technology,7,1365,39.2,17.7,55.6,32.0,2,6,No,No,27,5,1,No
HS002893,2023-05-22,Starter,156.94,11-50,Financial Services,7,2198,34.3,16.9,55.4,23.6,1,6,Yes,No,12,7,1,Yes
HS006405,2023-05-22,Starter,170.19,1-10,Marketing & Advertising,3,1440,21.7,5.4,54.5,28.5,2,11,No,No,26,1,1,Yes
HS004514,2023-05-22,Enterprise,8430.4,1000+,E-commerce,71,48736,64.4,84.1,78.6,89.5,10,1,Yes,Yes,0,10,24,No
HS004545,2023-05-23,Enterprise,5911.59,1000+,Technology,41,21926,84.9,77.6,73.8,77.8,5,2,Yes,Yes,2,10,24,No
HS006491,2023-05-23,Starter,147.92,11-50,Marketing & Advertising,4,368,29.8,14.4,47.3,34.5,1,7,Yes,No,20,7,1,No
HS007337,2023-05-23,Starter,117.23,1-10,Marketing & Advertising,4,976,51.2,26.2,38.3,24.0,2,4,No,No,21,6,12,Yes
HS004416,2023-05-23,Professional,1736.75,51-200,Technology,18,4482,70.1,53.1,81.3,57.0,5,3,Yes,No,6,8,1,No
HS003228,2023-05-23,Enterprise,5619.76,201-500,Professional Services,36,43931,52.8,57.6,92.5,87.4,11,0,Yes,Yes,2,9,12,No
HS003617,2023-05-23,Professional,2063.98,201-500,E-commerce,29,7772,61.5,16.3,46.3,47.6,7,3,Yes,Yes,4,6,24,No
HS008531,2023-05-23,Professional,1318.57,201-500,Education,38,2318,42.6,47.7,85.0,30.7,4,6,Yes,No,4,9,12,No
HS002239,2023-05-23,Enterprise,4485.31,1000+,Financial Services,87,35807,80.1,69.6,88.0,59.7,7,1,Yes,Yes,2,10,36,No
HS006388,2023-05-23,Starter,48.4,51-200,Marketing & Advertising,11,2068,48.4,1.6,61.4,26.6,0,6,Yes,No,12,5,1,No
HS004764,2023-05-23,Enterprise,11455.6,201-500,E-commerce,15,6532,83.6,67.4,79.6,47.0,9,3,Yes,Yes,6,8,24,No
HS002715,2023-05-23,Starter,71.57,1-10,Professional Services,1,313,23.1,3.3,50.4,34.3,1,12,Yes,No,26,0,1,Yes
HS001747,2023-05-24,Enterprise,4269.52,501-1000,Financial Services,36,55457,57.4,41.7,72.5,60.9,14,2,Yes,Yes,1,8,24,No
HS001674,2023-05-24,Professional,1558.0,11-50,Professional Services,5,820,34.0,28.0,40.2,53.4,2,3,Yes,Yes,28,6,12,Yes
HS008712,2023-05-24,Starter,112.66,11-50,Manufacturing,6,1674,48.0,11.5,63.1,34.8,0,7,No,No,18,5,1,Yes
HS009267,2023-05-24,Enterprise,4449.43,1000+,Marketing & Advertising,85,133688,60.2,72.2,88.1,79.0,11,4,Yes,Yes,2,9,24,No
HS000045,2023-05-24,Professional,2923.59,11-50,E-commerce,9,2511,41.4,36.1,65.3,48.3,6,7,Yes,No,1,5,1,No
HS003304,2023-05-24,Enterprise,6929.81,501-1000,Technology,35,26621,67.5,69.2,85.8,56.3,9,4,Yes,Yes,9,9,36,No
HS005654,2023-05-24,Starter,97.22,1-10,Marketing & Advertising,2,398,58.4,17.4,23.8,16.9,2,14,Yes,No,6,0,1,No
HS002611,2023-05-24,Enterprise,7582.13,501-1000,Professional Services,39,71150,90.7,84.0,82.7,69.0,6,0,Yes,Yes,0,9,36,No
HS005766,2023-05-24,Starter,109.18,11-50,Technology,10,1200,28.4,17.9,64.5,32.8,1,3,No,No,15,5,1,Yes
HS007265,2023-05-24,Starter,79.54,1-10,Financial Services,2,374,44.8,19.7,28.0,34.1,2,3,Yes,No,22,6,12,No
HS003109,2023-05-24,Professional,2917.81,11-50,Education,6,2238,72.5,33.8,77.8,49.3,7,5,Yes,Yes,5,8,1,No
HS001848,2023-05-25,Starter,46.75,1-10,Manufacturing,3,849,50.5,24.3,25.0,26.1,2,1,No,No,28,6,1,Yes
HS003952,2023-05-25,Professional,1660.28,11-50,Marketing & Advertising,10,1520,51.4,23.7,63.2,57.2,4,7,No,Yes,3,6,1,Yes
HS007568,2023-05-25,Professional,1114.36,11-50,Professional Services,8,2160,53.4,30.7,42.7,26.0,4,2,Yes,No,7,5,24,Yes
HS006666,2023-05-25,Starter,116.38,11-50,E-commerce,9,3465,32.0,0.7,59.5,30.0,0,4,Yes,No,27,5,1,Yes
HS001874,2023-05-25,Enterprise,11772.0,201-500,Technology,33,40548,76.3,41.9,69.4,50.1,8,1,Yes,Yes,1,7,12,No
HS000204,2023-05-25,Starter,157.57,11-50,E-commerce,7,917,56.5,10.3,23.3,9.2,1,12,Yes,No,6,1,12,No
HS008445,2023-05-25,Professional,1109.67,51-200,Marketing & Advertising,18,2844,79.7,28.6,63.0,44.7,2,5,Yes,Yes,2,9,12,No
HS006030,2023-05-26,Enterprise,11445.73,1000+,Healthcare,61,32456,56.2,57.4,92.6,66.2,6,2,Yes,Yes,1,8,24,No
HS001498,2023-05-26,Professional,1222.26,51-200,Professional Services,9,2565,72.7,23.8,51.6,25.8,3,7,Yes,No,6,6,24,No
HS000544,2023-05-26,Enterprise,6612.06,201-500,Technology,22,25715,54.3,61.3,68.5,89.4,5,4,Yes,Yes,7,7,12,No
HS000022,2023-05-26,Professional,1482.14,11-50,Professional Services,11,1892,78.7,46.0,80.9,30.9,3,5,No,No,7,7,12,No
HS000458,2023-05-26,Starter,55.01,1-10,Education,2,248,49.6,18.9,37.3,10.3,1,11,No,No,29,0,1,Yes
HS005715,2023-05-26,Starter,46.5,1-10,Technology,1,316,23.2,5.7,36.0,28.6,3,5,Yes,No,25,1,1,Yes
HS005985,2023-05-26,Starter,73.84,1-10,Professional Services,3,702,29.1,12.4,54.1,32.9,2,4,Yes,No,17,7,1,No
HS002655,2023-05-26,Starter,56.79,1-10,Real Estate,4,1932,10.1,16.0,57.0,26.0,0,8,Yes,No,7,4,12,No
HS009433,2023-05-26,Professional,3017.55,51-200,Professional Services,13,6162,57.8,21.9,41.4,37.1,3,4,Yes,Yes,9,6,1,Yes
HS008827,2023-05-26,Professional,948.8,51-200,Technology,21,6636,75.3,34.8,50.2,40.9,4,7,Yes,No,6,8,12,No
HS007952,2023-05-27,Starter,97.12,11-50,Professional Services,10,1070,38.9,11.1,45.1,34.1,1,6,Yes,No,22,5,12,No
HS000283,2023-05-27,Starter,128.27,1-10,Financial Services,1,423,19.5,6.2,20.7,34.2,0,13,No,No,27,5,12,Yes
HS006855,2023-05-27,Starter,107.47,1-10,E-commerce,2,364,51.9,21.2,23.0,23.6,0,11,Yes,No,24,5,12,No
HS003322,2023-05-27,Starter,82.99,1-10,Marketing & Advertising,4,1892,41.4,27.4,44.5,16.0,0,3,No,No,20,5,1,Yes
HS006548,2023-05-27,Professional,3158.28,51-200,Manufacturing,24,8760,40.7,43.5,55.3,43.2,3,3,Yes,Yes,1,6,1,No
HS009771,2023-05-27,Professional,1680.7,51-200,Marketing & Advertising,22,3894,53.0,32.5,62.2,42.0,5,4,No,No,6,5,1,No
HS009912,2023-05-28,Starter,81.99,11-50,Marketing & Advertising,6,612,19.1,17.7,56.4,18.7,2,4,Yes,No,9,5,1,Yes
HS000330,2023-05-28,Starter,86.7,11-50,Professional Services,10,2130,20.9,12.3,39.2,5.5,1,9,No,No,77,4,1,Yes
HS004978,2023-05-28,Professional,907.62,11-50,Financial Services,5,1430,45.9,45.8,49.4,44.3,6,1,No,Yes,4,6,12,No
HS000765,2023-05-28,Professional,1521.66,51-200,Marketing & Advertising,10,970,48.2,16.0,71.8,44.9,6,3,Yes,No,4,7,12,No
HS001486,2023-05-28,Starter,93.76,1-10,Real Estate,4,1692,22.9,10.9,52.4,30.8,2,10,Yes,No,14,5,12,No
HS007879,2023-05-28,Starter,47.07,11-50,Real Estate,11,4290,43.3,29.6,20.1,29.9,2,3,No,No,8,5,12,Yes
HS004528,2023-05-28,Starter,106.34,11-50,Professional Services,11,2464,34.1,16.8,35.2,31.2,1,6,Yes,No,14,6,1,No
HS000961,2023-05-29,Starter,177.79,51-200,Marketing & Advertising,8,2048,15.1,10.9,24.0,32.0,2,12,Yes,No,23,0,1,Yes
HS008487,2023-05-29,Professional,2327.15,11-50,Professional Services,11,4576,69.3,41.7,50.4,36.9,7,1,Yes,No,3,5,12,No
HS003551,2023-05-29,Starter,178.42,11-50,Manufacturing,7,3248,10.7,23.3,63.0,28.4,0,3,Yes,No,18,5,1,Yes
HS002393,2023-05-29,Professional,2093.58,11-50,E-commerce,4,528,59.0,57.5,82.9,56.8,7,0,Yes,No,3,9,12,No
HS005864,2023-05-29,Professional,918.45,11-50,Technology,9,1944,59.2,57.1,58.0,52.4,6,4,Yes,Yes,9,9,12,No
HS006086,2023-05-29,Professional,1361.98,11-50,E-commerce,11,2024,58.9,35.6,80.3,31.0,4,5,Yes,No,1,8,24,No
HS009676,2023-05-29,Starter,162.91,1-10,Technology,1,464,20.6,26.3,58.9,16.9,3,5,Yes,No,21,6,1,Yes
HS006961,2023-05-29,Enterprise,5030.14,501-1000,E-commerce,53,49261,64.4,50.2,65.1,88.3,10,2,Yes,Yes,9,7,24,No
HS007059,2023-05-29,Professional,1050.86,51-200,Education,14,2940,64.9,25.0,60.1,22.4,7,1,Yes,Yes,5,5,24,No
HS009112,2023-05-29,Professional,1286.48,51-200,Marketing & Advertising,14,6244,75.9,51.7,71.8,28.9,3,1,No,No,7,8,12,No
HS002015,2023-05-30,Starter,98.76,1-10,Education,4,568,49.7,17.3,53.1,30.1,1,6,Yes,No,21,7,12,No
HS005763,2023-05-30,Professional,1434.94,51-200,Professional Services,10,2810,47.0,30.2,55.9,28.3,2,6,Yes,Yes,7,6,1,Yes
HS009759,2023-05-30,Starter,126.71,11-50,Marketing & Advertising,8,2760,29.3,14.9,56.9,20.5,2,2,Yes,No,24,7,12,No
HS001394,2023-05-30,Professional,1325.07,11-50,Technology,7,357,42.3,42.3,71.2,54.6,2,3,Yes,Yes,8,7,12,No
HS003627,2023-05-30,Enterprise,4650.6,501-1000,Technology,37,26164,72.3,73.5,80.9,56.4,10,3,Yes,Yes,0,9,24,No
HS001730,2023-05-30,Starter,174.04,11-50,Technology,7,1120,36.5,6.4,63.1,23.5,0,1,No,No,5,7,1,Yes
HS002005,2023-05-30,Professional,2535.14,201-500,Technology,15,6330,57.1,29.0,45.2,25.7,5,7,Yes,Yes,11,6,24,No
HS005117,2023-05-30,Professional,2366.31,51-200,Healthcare,21,10038,31.6,44.7,71.9,58.2,4,5,Yes,No,5,7,12,No
HS006158,2023-05-30,Starter,184.31,1-10,Technology,2,744,52.0,18.3,20.1,30.8,0,1,Yes,No,26,5,12,Yes
HS002333,2023-05-31,Professional,2983.13,11-50,Professional Services,3,1005,49.1,17.0,70.5,43.2,2,5,No,No,9,5,1,Yes
HS005310,2023-05-31,Enterprise,9162.19,201-500,Technology,22,5036,58.0,40.2,85.2,60.7,9,3,Yes,Yes,7,7,24,No
HS006414,2023-05-31,Enterprise,8578.92,201-500,Marketing & Advertising,16,6328,78.1,40.0,77.6,54.7,13,3,No,Yes,2,9,36,No
HS000706,2023-05-31,Enterprise,11208.49,501-1000,E-commerce,59,82495,59.6,45.9,90.4,82.4,7,2,No,Yes,2,8,24,No
